USER_ID,EVENT_DTM,EVENT_NAME
708139,2023-12-02 00:03:45.000000000,event
461526,2023-12-02 00:03:45.000000000,event
461526,2023-12-02 00:03:46.000000000,event
461526,2023-12-02 00:03:47.000000000,event
774848,2023-12-02 00:03:50.000000000,event
767932,2023-12-02 00:03:51.000000000,event
213413,2023-12-02 00:03:51.000000000,event
116139,2023-12-02 00:03:51.000000000,event
213413,2023-12-02 00:03:52.000000000,event
725474,2023-12-02 00:03:52.000000000,event
708139,2023-12-02 00:03:52.000000000,event
792497,2023-12-02 00:03:53.000000000,event
736494,2023-12-02 00:03:53.000000000,event
708139,2023-12-02 00:03:53.000000000,event
213413,2023-12-02 00:03:54.000000000,event
767932,2023-12-02 00:03:54.000000000,event
774848,2023-12-02 00:03:54.000000000,event
708139,2023-12-02 00:03:54.000000000,event
725474,2023-12-02 00:03:55.000000000,event
461526,2023-12-02 00:03:55.000000000,event
725474,2023-12-02 00:03:56.000000000,event
461526,2023-12-02 00:03:56.000000000,event
311205,2023-12-02 00:03:56.000000000,event
792497,2023-12-02 00:03:57.000000000,event
311205,2023-12-02 00:03:57.000000000,event
725474,2023-12-02 00:03:57.000000000,event
792497,2023-12-02 00:03:58.000000000,event
792497,2023-12-02 00:03:59.000000000,event
708139,2023-12-02 00:04:01.000000000,event
792497,2023-12-02 00:04:02.000000000,event
767932,2023-12-02 00:04:02.000000000,event
792497,2023-12-02 00:04:05.000000000,event
554218,2023-12-02 00:04:06.000000000,event
708139,2023-12-02 00:04:06.000000000,event
554218,2023-12-02 00:04:07.000000000,event
708139,2023-12-02 00:04:07.000000000,event
633761,2023-12-02 00:04:07.000000000,event
869750,2023-12-02 00:04:09.000000000,event
554218,2023-12-02 00:04:09.000000000,event
869750,2023-12-02 00:04:10.000000000,event
708139,2023-12-02 00:04:10.000000000,event
633761,2023-12-02 00:04:10.000000000,event
869750,2023-12-02 00:04:11.000000000,event
652563,2023-12-02 00:04:12.000000000,event
311205,2023-12-02 00:04:12.000000000,event
633761,2023-12-02 00:04:12.000000000,event
633761,2023-12-02 00:04:13.000000000,event
652563,2023-12-02 00:04:15.000000000,event
414659,2023-12-02 00:04:16.000000000,event
652563,2023-12-02 00:04:16.000000000,event
461526,2023-12-02 00:04:16.000000000,event
461526,2023-12-02 00:04:17.000000000,event
652563,2023-12-02 00:04:18.000000000,event
461526,2023-12-02 00:04:18.000000000,event
461526,2023-12-02 00:04:19.000000000,event
414659,2023-12-02 00:04:19.000000000,event
461526,2023-12-02 00:04:20.000000000,event
652563,2023-12-02 00:04:20.000000000,event
116139,2023-12-02 00:04:23.000000000,event
708139,2023-12-02 00:04:23.000000000,event
869750,2023-12-02 00:04:25.000000000,event
116139,2023-12-02 00:04:25.000000000,event
633761,2023-12-02 00:04:25.000000000,event
869750,2023-12-02 00:04:26.000000000,event
792497,2023-12-02 00:04:26.000000000,event
652563,2023-12-02 00:04:27.000000000,event
221218,2023-12-02 00:04:31.000000000,event
736494,2023-12-02 00:04:31.000000000,event
792497,2023-12-02 00:04:32.000000000,event
767932,2023-12-02 00:04:34.000000000,event
767932,2023-12-02 00:04:35.000000000,event
792497,2023-12-02 00:04:35.000000000,event
633761,2023-12-02 00:04:36.000000000,event
857182,2023-12-02 00:04:36.000000000,event
792497,2023-12-02 00:04:37.000000000,event
767932,2023-12-02 00:04:37.000000000,event
736494,2023-12-02 00:04:38.000000000,event
221218,2023-12-02 00:04:40.000000000,event
633761,2023-12-02 00:04:42.000000000,session_end
221218,2023-12-02 00:04:44.000000000,event
767932,2023-12-02 00:04:44.000000000,event
213413,2023-12-02 00:04:45.000000000,event
736494,2023-12-02 00:04:45.000000000,event
677933,2023-12-02 00:04:45.000000000,event
213413,2023-12-02 00:04:46.000000000,event
633761,2023-12-02 00:04:46.000000000,event
116139,2023-12-02 00:04:47.000000000,event
213413,2023-12-02 00:04:47.000000000,event
767932,2023-12-02 00:04:47.000000000,event
116139,2023-12-02 00:04:48.000000000,event
677933,2023-12-02 00:04:48.000000000,session_start
792497,2023-12-02 00:04:49.000000000,event
633761,2023-12-02 00:04:49.000000000,event
116139,2023-12-02 00:04:50.000000000,event
221218,2023-12-02 00:04:51.000000000,event
554218,2023-12-02 00:04:51.000000000,event
635119,2023-12-02 00:04:53.000000000,event
652563,2023-12-02 00:04:53.000000000,event
652563,2023-12-02 00:04:54.000000000,event
792497,2023-12-02 00:04:54.000000000,event
221218,2023-12-02 00:04:55.000000000,event
767932,2023-12-02 00:04:55.000000000,event
395013,2023-12-02 00:04:56.000000000,event
116139,2023-12-02 00:04:57.000000000,event
859681,2023-12-02 00:04:57.000000000,event
792497,2023-12-02 00:04:57.000000000,event
526064,2023-12-02 00:04:57.000000000,event
526064,2023-12-02 00:04:58.000000000,event
767932,2023-12-02 00:04:58.000000000,event
461526,2023-12-02 00:04:58.000000000,event
792497,2023-12-02 00:05:00.000000000,event
461526,2023-12-02 00:05:00.000000000,event
228224,2023-12-02 00:05:00.000000000,event
526064,2023-12-02 00:05:02.000000000,event
228224,2023-12-02 00:05:03.000000000,event
526064,2023-12-02 00:05:04.000000000,event
461526,2023-12-02 00:05:04.000000000,event
228224,2023-12-02 00:05:04.000000000,event
526064,2023-12-02 00:05:06.000000000,event
859681,2023-12-02 00:05:06.000000000,event
857182,2023-12-02 00:05:07.000000000,event
857182,2023-12-02 00:05:08.000000000,event
526064,2023-12-02 00:05:09.000000000,event
228224,2023-12-02 00:05:10.000000000,event
538409,2023-12-02 00:05:10.000000000,event
375795,2023-12-02 00:05:10.000000000,event
526064,2023-12-02 00:05:11.000000000,event
228224,2023-12-02 00:05:11.000000000,event
969235,2023-12-02 00:05:12.000000000,event
375795,2023-12-02 00:05:12.000000000,event
228224,2023-12-02 00:05:12.000000000,event
221218,2023-12-02 00:05:13.000000000,event
969235,2023-12-02 00:05:13.000000000,event
526064,2023-12-02 00:05:13.000000000,event
859681,2023-12-02 00:05:13.000000000,event
969235,2023-12-02 00:05:14.000000000,event
767932,2023-12-02 00:05:14.000000000,session_start
792497,2023-12-02 00:05:16.000000000,event
228224,2023-12-02 00:05:16.000000000,event
767932,2023-12-02 00:05:17.000000000,event
228224,2023-12-02 00:05:17.000000000,event
633761,2023-12-02 00:05:18.000000000,event
221218,2023-12-02 00:05:18.000000000,event
792497,2023-12-02 00:05:22.000000000,event
274369,2023-12-02 00:05:23.000000000,event
116139,2023-12-02 00:05:23.000000000,event
635119,2023-12-02 00:05:25.000000000,event
461526,2023-12-02 00:05:27.000000000,event
243968,2023-12-02 00:05:27.000000000,event
859681,2023-12-02 00:05:28.000000000,event
243968,2023-12-02 00:05:29.000000000,event
526064,2023-12-02 00:05:29.000000000,event
243968,2023-12-02 00:05:30.000000000,event
243968,2023-12-02 00:05:31.000000000,event
526064,2023-12-02 00:05:31.000000000,event
461526,2023-12-02 00:05:31.000000000,event
969235,2023-12-02 00:05:32.000000000,event
554218,2023-12-02 00:05:32.000000000,event
243968,2023-12-02 00:05:32.000000000,event
969235,2023-12-02 00:05:33.000000000,event
554218,2023-12-02 00:05:33.000000000,event
538409,2023-12-02 00:05:34.000000000,event
767932,2023-12-02 00:05:35.000000000,event
969235,2023-12-02 00:05:35.000000000,event
461526,2023-12-02 00:05:36.000000000,event
633769,2023-12-02 00:05:36.000000000,event
243968,2023-12-02 00:05:38.000000000,event
792497,2023-12-02 00:05:38.000000000,event
526064,2023-12-02 00:05:38.000000000,event
228224,2023-12-02 00:05:39.000000000,event
526064,2023-12-02 00:05:39.000000000,event
859681,2023-12-02 00:05:40.000000000,event
554218,2023-12-02 00:05:40.000000000,event
198147,2023-12-02 00:05:40.000000000,event
526064,2023-12-02 00:05:41.000000000,event
554218,2023-12-02 00:05:41.000000000,event
198147,2023-12-02 00:05:41.000000000,event
274369,2023-12-02 00:05:42.000000000,event
461526,2023-12-02 00:05:42.000000000,event
198147,2023-12-02 00:05:42.000000000,event
228224,2023-12-02 00:05:42.000000000,event
633769,2023-12-02 00:05:43.000000000,event
969235,2023-12-02 00:05:43.000000000,event
198147,2023-12-02 00:05:43.000000000,event
274369,2023-12-02 00:05:43.000000000,event
767932,2023-12-02 00:05:44.000000000,event
461526,2023-12-02 00:05:44.000000000,event
228224,2023-12-02 00:05:44.000000000,event
792497,2023-12-02 00:05:45.000000000,event
633769,2023-12-02 00:05:45.000000000,event
767932,2023-12-02 00:05:45.000000000,event
228224,2023-12-02 00:05:45.000000000,event
767932,2023-12-02 00:05:46.000000000,event
228224,2023-12-02 00:05:46.000000000,event
633761,2023-12-02 00:05:47.000000000,event
274369,2023-12-02 00:05:47.000000000,event
198147,2023-12-02 00:05:48.000000000,event
633761,2023-12-02 00:05:48.000000000,event
633769,2023-12-02 00:05:48.000000000,event
198147,2023-12-02 00:05:49.000000000,event
792497,2023-12-02 00:05:49.000000000,event
677933,2023-12-02 00:05:49.000000000,event
859681,2023-12-02 00:05:49.000000000,event
228224,2023-12-02 00:05:50.000000000,session_end
633761,2023-12-02 00:05:50.000000000,event
538409,2023-12-02 00:05:50.000000000,event
633761,2023-12-02 00:05:51.000000000,event
274369,2023-12-02 00:05:52.000000000,event
198147,2023-12-02 00:05:52.000000000,event
554218,2023-12-02 00:05:53.000000000,event
859681,2023-12-02 00:05:53.000000000,event
526064,2023-12-02 00:05:54.000000000,event
228224,2023-12-02 00:05:54.000000000,event
706569,2023-12-02 00:05:55.000000000,event
554218,2023-12-02 00:05:56.000000000,event
706569,2023-12-02 00:05:56.000000000,event
969235,2023-12-02 00:05:57.000000000,event
377386,2023-12-02 00:05:58.000000000,event
554218,2023-12-02 00:05:59.000000000,event
633761,2023-12-02 00:05:59.000000000,event
377386,2023-12-02 00:05:59.000000000,event
792497,2023-12-02 00:05:59.000000000,event
377386,2023-12-02 00:06:00.000000000,purchase
228224,2023-12-02 00:06:00.000000000,event
633761,2023-12-02 00:06:00.000000000,event
706569,2023-12-02 00:06:01.000000000,purchase
633769,2023-12-02 00:06:03.000000000,event
377386,2023-12-02 00:06:03.000000000,event
274369,2023-12-02 00:06:03.000000000,event
792497,2023-12-02 00:06:04.000000000,event
377386,2023-12-02 00:06:04.000000000,event
228224,2023-12-02 00:06:04.000000000,event
859681,2023-12-02 00:06:04.000000000,event
395013,2023-12-02 00:06:08.000000000,event
377386,2023-12-02 00:06:09.000000000,event
274369,2023-12-02 00:06:10.000000000,event
228224,2023-12-02 00:06:10.000000000,event
377386,2023-12-02 00:06:10.000000000,event
377386,2023-12-02 00:06:12.000000000,event
228224,2023-12-02 00:06:13.000000000,event
526064,2023-12-02 00:06:14.000000000,event
767932,2023-12-02 00:06:15.000000000,event
677933,2023-12-02 00:06:16.000000000,event
526064,2023-12-02 00:06:16.000000000,event
407114,2023-12-02 00:06:16.000000000,event
859681,2023-12-02 00:06:16.000000000,event
767932,2023-12-02 00:06:16.000000000,event
677933,2023-12-02 00:06:17.000000000,event
407114,2023-12-02 00:06:17.000000000,event
228224,2023-12-02 00:06:17.000000000,event
677933,2023-12-02 00:06:18.000000000,event
526064,2023-12-02 00:06:18.000000000,event
274369,2023-12-02 00:06:19.000000000,event
407114,2023-12-02 00:06:19.000000000,event
792497,2023-12-02 00:06:20.000000000,event
228224,2023-12-02 00:06:21.000000000,event
198147,2023-12-02 00:06:21.000000000,event
395013,2023-12-02 00:06:22.000000000,event
969235,2023-12-02 00:06:22.000000000,event
228224,2023-12-02 00:06:24.000000000,event
767932,2023-12-02 00:06:24.000000000,event
767932,2023-12-02 00:06:25.000000000,event
198147,2023-12-02 00:06:25.000000000,event
526064,2023-12-02 00:06:25.000000000,event
767932,2023-12-02 00:06:27.000000000,event
635119,2023-12-02 00:06:28.000000000,event
228224,2023-12-02 00:06:28.000000000,event
526064,2023-12-02 00:06:30.000000000,event
859681,2023-12-02 00:06:30.000000000,event
395013,2023-12-02 00:06:31.000000000,event
677933,2023-12-02 00:06:32.000000000,event
377386,2023-12-02 00:06:32.000000000,event
526064,2023-12-02 00:06:33.000000000,event
792497,2023-12-02 00:06:33.000000000,event
635119,2023-12-02 00:06:33.000000000,event
395013,2023-12-02 00:06:33.000000000,event
377386,2023-12-02 00:06:33.000000000,event
859681,2023-12-02 00:06:34.000000000,event
207709,2023-12-02 00:06:34.000000000,event
207709,2023-12-02 00:06:35.000000000,event
274369,2023-12-02 00:06:35.000000000,session_end
207709,2023-12-02 00:06:36.000000000,event
274369,2023-12-02 00:06:36.000000000,event
334490,2023-12-02 00:06:36.000000000,event
706569,2023-12-02 00:06:37.000000000,event
414659,2023-12-02 00:06:37.000000000,event
859681,2023-12-02 00:06:37.000000000,event
207709,2023-12-02 00:06:37.000000000,event
706569,2023-12-02 00:06:38.000000000,event
414659,2023-12-02 00:06:38.000000000,event
395013,2023-12-02 00:06:38.000000000,event
274369,2023-12-02 00:06:38.000000000,event
228224,2023-12-02 00:06:39.000000000,event
652563,2023-12-02 00:06:39.000000000,event
334490,2023-12-02 00:06:40.000000000,event
274369,2023-12-02 00:06:42.000000000,event
228224,2023-12-02 00:06:42.000000000,event
207709,2023-12-02 00:06:43.000000000,event
198147,2023-12-02 00:06:44.000000000,event
207709,2023-12-02 00:06:44.000000000,event
395013,2023-12-02 00:06:45.000000000,event
652563,2023-12-02 00:06:46.000000000,event
207709,2023-12-02 00:06:47.000000000,event
677933,2023-12-02 00:06:47.000000000,event
652563,2023-12-02 00:06:47.000000000,purchase
859681,2023-12-02 00:06:49.000000000,event
116139,2023-12-02 00:06:49.000000000,event
116139,2023-12-02 00:06:50.000000000,event
652563,2023-12-02 00:06:50.000000000,event
274369,2023-12-02 00:06:51.000000000,event
116139,2023-12-02 00:06:51.000000000,event
652563,2023-12-02 00:06:51.000000000,event
859681,2023-12-02 00:06:52.000000000,event
652563,2023-12-02 00:06:52.000000000,event
116139,2023-12-02 00:06:54.000000000,event
859681,2023-12-02 00:06:55.000000000,event
228224,2023-12-02 00:06:56.000000000,event
116139,2023-12-02 00:06:56.000000000,event
538409,2023-12-02 00:06:59.000000000,event
334490,2023-12-02 00:06:59.000000000,event
859681,2023-12-02 00:07:00.000000000,event
652563,2023-12-02 00:07:00.000000000,event
207709,2023-12-02 00:07:01.000000000,event
198147,2023-12-02 00:07:01.000000000,event
334490,2023-12-02 00:07:02.000000000,event
767932,2023-12-02 00:07:02.000000000,event
652563,2023-12-02 00:07:02.000000000,event
228224,2023-12-02 00:07:02.000000000,event
652563,2023-12-02 00:07:03.000000000,event
677933,2023-12-02 00:07:04.000000000,event
554218,2023-12-02 00:07:05.000000000,event
198147,2023-12-02 00:07:05.000000000,event
652563,2023-12-02 00:07:05.000000000,event
198147,2023-12-02 00:07:06.000000000,event
859681,2023-12-02 00:07:07.000000000,event
274369,2023-12-02 00:07:07.000000000,event
198147,2023-12-02 00:07:09.000000000,event
554218,2023-12-02 00:07:09.000000000,event
677933,2023-12-02 00:07:10.000000000,event
274369,2023-12-02 00:07:11.000000000,event
274369,2023-12-02 00:07:12.000000000,event
198147,2023-12-02 00:07:13.000000000,event
652563,2023-12-02 00:07:13.000000000,event
554218,2023-12-02 00:07:14.000000000,event
274369,2023-12-02 00:07:15.000000000,event
554218,2023-12-02 00:07:18.000000000,event
228224,2023-12-02 00:07:18.000000000,event
859681,2023-12-02 00:07:18.000000000,event
554218,2023-12-02 00:07:19.000000000,event
100843,2023-12-02 00:07:19.000000000,event
100843,2023-12-02 00:07:20.000000000,event
652563,2023-12-02 00:07:22.000000000,event
414304,2023-12-02 00:07:23.000000000,event
228224,2023-12-02 00:07:24.000000000,event
274369,2023-12-02 00:07:25.000000000,event
677933,2023-12-02 00:07:25.000000000,event
274369,2023-12-02 00:07:28.000000000,event
213413,2023-12-02 00:07:29.000000000,event
859681,2023-12-02 00:07:30.000000000,event
213413,2023-12-02 00:07:30.000000000,event
228224,2023-12-02 00:07:31.000000000,event
213413,2023-12-02 00:07:31.000000000,event
116139,2023-12-02 00:07:32.000000000,event
538409,2023-12-02 00:07:32.000000000,event
859681,2023-12-02 00:07:32.000000000,event
652563,2023-12-02 00:07:33.000000000,event
116139,2023-12-02 00:07:33.000000000,event
859681,2023-12-02 00:07:34.000000000,event
554218,2023-12-02 00:07:34.000000000,event
116139,2023-12-02 00:07:35.000000000,event
554218,2023-12-02 00:07:35.000000000,event
228224,2023-12-02 00:07:35.000000000,event
228157,2023-12-02 00:07:35.000000000,event
213413,2023-12-02 00:07:36.000000000,event
859681,2023-12-02 00:07:36.000000000,event
334490,2023-12-02 00:07:36.000000000,event
414304,2023-12-02 00:07:38.000000000,event
334490,2023-12-02 00:07:38.000000000,event
334490,2023-12-02 00:07:39.000000000,event
116139,2023-12-02 00:07:39.000000000,event
635119,2023-12-02 00:07:40.000000000,event
228224,2023-12-02 00:07:42.000000000,event
635119,2023-12-02 00:07:42.000000000,event
677933,2023-12-02 00:07:43.000000000,event
677933,2023-12-02 00:07:44.000000000,event
414304,2023-12-02 00:07:46.000000000,session_start
334490,2023-12-02 00:07:47.000000000,event
228224,2023-12-02 00:07:47.000000000,event
395013,2023-12-02 00:07:48.000000000,event
228157,2023-12-02 00:07:50.000000000,event
395013,2023-12-02 00:07:54.000000000,event
228224,2023-12-02 00:07:57.000000000,event
115716,2023-12-02 00:07:59.000000000,event
538409,2023-12-02 00:08:00.000000000,event
228224,2023-12-02 00:08:00.000000000,event
414304,2023-12-02 00:08:00.000000000,event
395013,2023-12-02 00:08:01.000000000,event
395013,2023-12-02 00:08:04.000000000,event
395013,2023-12-02 00:08:07.000000000,event
538409,2023-12-02 00:08:07.000000000,event
538409,2023-12-02 00:08:08.000000000,event
538409,2023-12-02 00:08:10.000000000,event
538409,2023-12-02 00:08:13.000000000,event
414304,2023-12-02 00:08:14.000000000,event
414304,2023-12-02 00:08:16.000000000,event
228224,2023-12-02 00:08:17.000000000,event
228224,2023-12-02 00:08:20.000000000,event
100843,2023-12-02 00:08:20.000000000,event
228224,2023-12-02 00:08:21.000000000,event
228224,2023-12-02 00:08:23.000000000,event
859681,2023-12-02 00:08:25.000000000,event
414304,2023-12-02 00:08:26.000000000,event
395013,2023-12-02 00:08:26.000000000,event
395013,2023-12-02 00:08:27.000000000,event
414304,2023-12-02 00:08:28.000000000,event
414304,2023-12-02 00:08:29.000000000,event
859681,2023-12-02 00:08:30.000000000,session_end
903725,2023-12-02 00:08:37.000000000,event
228157,2023-12-02 00:08:40.000000000,event
903725,2023-12-02 00:08:43.000000000,event
903725,2023-12-02 00:08:45.000000000,event
395013,2023-12-02 00:08:46.000000000,event
115716,2023-12-02 00:08:50.000000000,event
115716,2023-12-02 00:08:51.000000000,event
538409,2023-12-02 00:08:51.000000000,event
115716,2023-12-02 00:08:52.000000000,event
538409,2023-12-02 00:08:55.000000000,event
414304,2023-12-02 00:08:56.000000000,event
538409,2023-12-02 00:09:03.000000000,event
903725,2023-12-02 00:09:03.000000000,event
115716,2023-12-02 00:09:06.000000000,event
859681,2023-12-02 00:09:07.000000000,event
162086,2023-12-02 00:09:15.000000000,event
395013,2023-12-02 00:09:16.000000000,session_end
162086,2023-12-02 00:09:16.000000000,event
859681,2023-12-02 00:09:16.000000000,event
162086,2023-12-02 00:09:17.000000000,event
903725,2023-12-02 00:09:18.000000000,event
274369,2023-12-02 00:09:18.000000000,event
274369,2023-12-02 00:09:19.000000000,event
162086,2023-12-02 00:09:19.000000000,event
274369,2023-12-02 00:09:20.000000000,event
162086,2023-12-02 00:09:21.000000000,event
274369,2023-12-02 00:09:21.000000000,event
538409,2023-12-02 00:09:22.000000000,session_end
859681,2023-12-02 00:09:22.000000000,event
859681,2023-12-02 00:09:23.000000000,event
274369,2023-12-02 00:09:24.000000000,event
162086,2023-12-02 00:09:25.000000000,event
859681,2023-12-02 00:09:25.000000000,event
274369,2023-12-02 00:09:25.000000000,event
162086,2023-12-02 00:09:26.000000000,event
538409,2023-12-02 00:09:27.000000000,event
274369,2023-12-02 00:09:27.000000000,event
162086,2023-12-02 00:09:29.000000000,event
395013,2023-12-02 00:09:29.000000000,event
725474,2023-12-02 00:09:30.000000000,event
162086,2023-12-02 00:09:30.000000000,event
311205,2023-12-02 00:09:31.000000000,event
162086,2023-12-02 00:09:31.000000000,event
725474,2023-12-02 00:09:33.000000000,event
725474,2023-12-02 00:09:34.000000000,event
207709,2023-12-02 00:09:35.000000000,event
414304,2023-12-02 00:09:35.000000000,event
725474,2023-12-02 00:09:36.000000000,event
162086,2023-12-02 00:09:36.000000000,event
207709,2023-12-02 00:09:37.000000000,event
207709,2023-12-02 00:09:40.000000000,event
538409,2023-12-02 00:09:40.000000000,event
207709,2023-12-02 00:09:41.000000000,event
274369,2023-12-02 00:09:41.000000000,event
319896,2023-12-02 00:09:43.000000000,event
274369,2023-12-02 00:09:43.000000000,event
319896,2023-12-02 00:09:50.000000000,event
334490,2023-12-02 00:09:50.000000000,event
457008,2023-12-02 00:09:52.000000000,event
319896,2023-12-02 00:09:52.000000000,event
319896,2023-12-02 00:09:57.000000000,event
535770,2023-12-02 00:09:57.000000000,event
319896,2023-12-02 00:09:59.000000000,event
558764,2023-12-02 00:10:04.000000000,event
457008,2023-12-02 00:10:06.000000000,event
903725,2023-12-02 00:10:06.000000000,event
558764,2023-12-02 00:10:09.000000000,event
558764,2023-12-02 00:10:10.000000000,event
558764,2023-12-02 00:10:11.000000000,event
859681,2023-12-02 00:10:12.000000000,event
558764,2023-12-02 00:10:12.000000000,event
274369,2023-12-02 00:10:12.000000000,event
538409,2023-12-02 00:10:16.000000000,event
558764,2023-12-02 00:10:18.000000000,event
558764,2023-12-02 00:10:19.000000000,event
538409,2023-12-02 00:10:22.000000000,event
169654,2023-12-02 00:10:22.000000000,event
169654,2023-12-02 00:10:24.000000000,event
538409,2023-12-02 00:10:25.000000000,event
169654,2023-12-02 00:10:25.000000000,event
538409,2023-12-02 00:10:26.000000000,event
535770,2023-12-02 00:10:27.000000000,purchase
535770,2023-12-02 00:10:29.000000000,event
169654,2023-12-02 00:10:29.000000000,event
169654,2023-12-02 00:10:30.000000000,event
538409,2023-12-02 00:10:31.000000000,event
558764,2023-12-02 00:10:33.000000000,event
162086,2023-12-02 00:10:33.000000000,event
169654,2023-12-02 00:10:33.000000000,event
538409,2023-12-02 00:10:34.000000000,event
319896,2023-12-02 00:10:37.000000000,event
538409,2023-12-02 00:10:37.000000000,event
115716,2023-12-02 00:10:41.000000000,event
538409,2023-12-02 00:10:44.000000000,event
538409,2023-12-02 00:10:47.000000000,event
457008,2023-12-02 00:10:48.000000000,event
529314,2023-12-02 00:10:50.000000000,event
169654,2023-12-02 00:10:50.000000000,event
169654,2023-12-02 00:10:51.000000000,event
169654,2023-12-02 00:10:52.000000000,event
457008,2023-12-02 00:10:54.000000000,event
169654,2023-12-02 00:10:55.000000000,event
115716,2023-12-02 00:10:56.000000000,event
169654,2023-12-02 00:10:57.000000000,event
319896,2023-12-02 00:10:59.000000000,event
115716,2023-12-02 00:11:02.000000000,event
319896,2023-12-02 00:11:02.000000000,event
529314,2023-12-02 00:11:04.000000000,event
319896,2023-12-02 00:11:04.000000000,event
538409,2023-12-02 00:11:05.000000000,event
529314,2023-12-02 00:11:05.000000000,event
529314,2023-12-02 00:11:06.000000000,event
529314,2023-12-02 00:11:07.000000000,event
529314,2023-12-02 00:11:10.000000000,event
903725,2023-12-02 00:11:10.000000000,event
319896,2023-12-02 00:11:14.000000000,event
529314,2023-12-02 00:11:16.000000000,event
319896,2023-12-02 00:11:18.000000000,event
334490,2023-12-02 00:11:22.000000000,event
334490,2023-12-02 00:11:23.000000000,event
319896,2023-12-02 00:11:29.000000000,event
213413,2023-12-02 00:11:30.000000000,event
334490,2023-12-02 00:11:32.000000000,event
213413,2023-12-02 00:11:32.000000000,event
457008,2023-12-02 00:11:34.000000000,event
319896,2023-12-02 00:11:37.000000000,event
457008,2023-12-02 00:11:38.000000000,event
319896,2023-12-02 00:11:42.000000000,event
319896,2023-12-02 00:11:45.000000000,event
538409,2023-12-02 00:11:45.000000000,event
538409,2023-12-02 00:11:46.000000000,event
538409,2023-12-02 00:11:49.000000000,event
535770,2023-12-02 00:11:52.000000000,event
538409,2023-12-02 00:11:52.000000000,event
457008,2023-12-02 00:11:53.000000000,event
334490,2023-12-02 00:11:56.000000000,event
457008,2023-12-02 00:11:57.000000000,event
334490,2023-12-02 00:11:57.000000000,event
765965,2023-12-02 00:12:01.000000000,event
535770,2023-12-02 00:12:02.000000000,event
535770,2023-12-02 00:12:03.000000000,event
457008,2023-12-02 00:12:05.000000000,event
535770,2023-12-02 00:12:05.000000000,event
535770,2023-12-02 00:12:06.000000000,event
535770,2023-12-02 00:12:07.000000000,event
334490,2023-12-02 00:12:08.000000000,event
334490,2023-12-02 00:12:10.000000000,event
750549,2023-12-02 00:12:11.000000000,event
535770,2023-12-02 00:12:12.000000000,event
750549,2023-12-02 00:12:12.000000000,event
750549,2023-12-02 00:12:13.000000000,event
750549,2023-12-02 00:12:16.000000000,event
169654,2023-12-02 00:12:16.000000000,event
334490,2023-12-02 00:12:17.000000000,event
169654,2023-12-02 00:12:17.000000000,event
169654,2023-12-02 00:12:18.000000000,event
169654,2023-12-02 00:12:19.000000000,event
558764,2023-12-02 00:12:23.000000000,event
765965,2023-12-02 00:12:24.000000000,event
535770,2023-12-02 00:12:25.000000000,event
457008,2023-12-02 00:12:26.000000000,event
100843,2023-12-02 00:12:26.000000000,event
535770,2023-12-02 00:12:27.000000000,event
334490,2023-12-02 00:12:29.000000000,event
765965,2023-12-02 00:12:30.000000000,event
334490,2023-12-02 00:12:30.000000000,event
535770,2023-12-02 00:12:47.000000000,event
535770,2023-12-02 00:12:48.000000000,event
457008,2023-12-02 00:12:51.000000000,event
765965,2023-12-02 00:12:51.000000000,event
457008,2023-12-02 00:12:58.000000000,event
765965,2023-12-02 00:13:00.000000000,event
457008,2023-12-02 00:13:02.000000000,event
765965,2023-12-02 00:13:03.000000000,event
913759,2023-12-02 00:13:04.000000000,event
457008,2023-12-02 00:13:05.000000000,event
913759,2023-12-02 00:13:06.000000000,event
750549,2023-12-02 00:13:12.000000000,event
529314,2023-12-02 00:13:12.000000000,event
529314,2023-12-02 00:13:13.000000000,event
334490,2023-12-02 00:13:13.000000000,event
750549,2023-12-02 00:13:13.000000000,event
457008,2023-12-02 00:13:13.000000000,event
529314,2023-12-02 00:13:14.000000000,event
529314,2023-12-02 00:13:16.000000000,session_start
765965,2023-12-02 00:13:18.000000000,event
558764,2023-12-02 00:13:18.000000000,event
334490,2023-12-02 00:13:18.000000000,event
457008,2023-12-02 00:13:19.000000000,event
457008,2023-12-02 00:13:21.000000000,event
750549,2023-12-02 00:13:21.000000000,event
457008,2023-12-02 00:13:23.000000000,event
334490,2023-12-02 00:13:24.000000000,event
334490,2023-12-02 00:13:25.000000000,event
750549,2023-12-02 00:13:27.000000000,event
457008,2023-12-02 00:13:29.000000000,event
750549,2023-12-02 00:13:30.000000000,event
529314,2023-12-02 00:13:31.000000000,event
319896,2023-12-02 00:13:31.000000000,event
913759,2023-12-02 00:13:34.000000000,event
334490,2023-12-02 00:13:34.000000000,event
169654,2023-12-02 00:13:34.000000000,event
169654,2023-12-02 00:13:35.000000000,event
169654,2023-12-02 00:13:37.000000000,event
169654,2023-12-02 00:13:38.000000000,event
457008,2023-12-02 00:13:39.000000000,event
765965,2023-12-02 00:13:42.000000000,event
913759,2023-12-02 00:13:42.000000000,event
792497,2023-12-02 00:13:43.000000000,event
334490,2023-12-02 00:13:43.000000000,event
913759,2023-12-02 00:13:43.000000000,event
334490,2023-12-02 00:13:45.000000000,event
457008,2023-12-02 00:13:47.000000000,event
750549,2023-12-02 00:13:49.000000000,event
913759,2023-12-02 00:13:49.000000000,event
750549,2023-12-02 00:13:56.000000000,event
334490,2023-12-02 00:14:00.000000000,event
